@relation letter-recognition-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute lettr {T,I,D,N,G,S,B,A,J,M,X,O,R,F,C,H,W,L,P,E,V,Y,Q,U,K,Z}
@attribute ' x_box' numeric
@attribute ' y_box' numeric
@attribute ' width' numeric
@attribute ' high' numeric
@attribute ' onpix' numeric
@attribute ' x_bar' numeric
@attribute ' y_bar' numeric
@attribute ' x2bar' numeric
@attribute ' y2bar' numeric
@attribute ' xybar' numeric
@attribute ' x2ybr' numeric
@attribute ' xy2br' numeric
@attribute ' x_ege' numeric
@attribute ' xegvy' numeric
@attribute ' y_ege' numeric
@attribute ' yegvx' numeric

@data
F,0.6,0.866667,0.466667,0.466667,0.266667,0.4,0.733333,0.2,0.333333,0.866667,0.4,0.266667,0.133333,0.533333,0.4,6
W,0.333333,0.6,0.466667,0.466667,0.733333,0.666667,0.466667,0.333333,0.133333,0.466667,0.466667,0.533333,0.866667,0.666667,0.2,6
N,0.333333,0.666667,0.333333,0.533333,0.4,0.466667,0.466667,0.866667,0.066667,0.4,0.4,0.533333,0.333333,0.6,0,7
W,0.466667,0.466667,0.466667,0.333333,0.266667,0.2,0.733333,0.2,0.2,0.666667,0.666667,0.533333,0.466667,0.666667,0.133333,6
G,0.466667,0.6,0.466667,0.466667,0.333333,0.4,0.466667,0.4,0.4,0.666667,0.533333,0.733333,0.133333,0.6,0.266667,10
S,0.133333,0.466667,0.2,0.333333,0.2,0.533333,0.466667,0.466667,0.333333,0.466667,0.4,0.533333,0.133333,0.533333,0.533333,8
D,0.2,0.066667,0.266667,0.2,0.2,0.466667,0.466667,0.4,0.466667,0.466667,0.4,0.333333,0.133333,0.533333,0.2,7
G,0.466667,0.6,0.4,0.333333,0.2,0.666667,0.333333,0.266667,0.333333,0.733333,0.2,0.466667,0.266667,0.466667,0.333333,9
H,0.4,0.466667,0.6,0.333333,0.4,0.6,0.466667,0.2,0.4,0.666667,0.266667,0.466667,0.333333,0.466667,0.266667,9
P,0.266667,0.6,0.4,0.466667,0.333333,0.466667,0.666667,0.266667,0.266667,0.8,0.333333,0.2,0.066667,0.666667,0.2,8
M,0.2,0.2,0.333333,0.133333,0.2,0.466667,0.4,0.2,0.266667,0.6,0.533333,0.6,0.4,0.333333,0.133333,9
C,0.333333,0.733333,0.4,0.533333,0.333333,0.333333,0.466667,0.4,0.6,0.533333,0.333333,0.866667,0.066667,0.6,0.266667,9
G,0.4,0.6,0.533333,0.466667,0.533333,0.466667,0.666667,0.4,0.2,0.333333,0.333333,0.733333,0.333333,0.466667,0.533333,7
R,0.266667,0.133333,0.333333,0.2,0.266667,0.4,0.466667,0.333333,0.4,0.4,0.333333,0.466667,0.2,0.466667,0.266667,8
H,0.266667,0.333333,0.466667,0.266667,0.266667,0.533333,0.533333,0.2,0.4,0.666667,0.4,0.533333,0.2,0.533333,0.2,8
S,0.2,0.266667,0.266667,0.2,0.133333,0.4,0.533333,0.2,0.466667,0.733333,0.466667,0.533333,0.066667,0.6,0.266667,5
W,0.266667,0.6,0.4,0.466667,0.2,0.533333,0.533333,0.333333,0.133333,0.4,0.533333,0.533333,0.533333,0.666667,0,8
W,0.4,0.6,0.4,0.466667,0.333333,0.133333,0.666667,0.133333,0.2,0.666667,0.733333,0.6,0.4,0.666667,0.066667,7
M,0.2,0.133333,0.266667,0.2,0.2,0.533333,0.4,0.333333,0.266667,0.466667,0.466667,0.533333,0.466667,0.333333,0.133333,7
A,0.133333,0.4,0.2,0.266667,0.133333,0.8,0.266667,0.2,0.133333,0.666667,0.066667,0.6,0.133333,0.4,0.066667,8
N,0.4,0.733333,0.466667,0.6,0.2,0.466667,0.466667,1,0.133333,0.266667,0.4,0.533333,0.4,0.533333,0,8
W,0.4,0.6,0.4,0.466667,0.466667,0.266667,0.6,0.133333,0.2,0.6,0.533333,0.533333,0.466667,0.733333,0.133333,6
Y,0.4,0.6,0.533333,0.466667,0.466667,0.6,0.533333,0.4,0.266667,0.333333,0.6,0.466667,0.2,0.533333,0.666667,5
H,0.533333,0.866667,0.533333,0.466667,0.4,0.6,0.4,0.266667,0.333333,0.733333,0.2,0.466667,0.466667,0.533333,0.333333,8
Z,0.333333,0.4,0.266667,0.6,0.266667,0.6,0.266667,0.266667,0.2,0.733333,0.4,0.6,0.133333,0.666667,0.533333,8
X,0.2,0.333333,0.4,0.266667,0.2,0.533333,0.466667,0.066667,0.6,0.666667,0.266667,0.533333,0.133333,0.533333,0.2,8
C,0.266667,0.466667,0.333333,0.333333,0.2,0.466667,0.6,0.533333,0.4,0.333333,0.4,0.8,0.266667,0.533333,0.2,8
A,0.133333,0.333333,0.266667,0.266667,0.133333,0.333333,0.2,0.133333,0.133333,0.333333,0.133333,0.533333,0.133333,0.4,0.133333,6
N,0.2,0.466667,0.333333,0.333333,0.333333,0.466667,0.533333,0.2,0.266667,0.533333,0.466667,0.533333,0.4,0.6,0.333333,4
J,0.066667,0.2,0.2,0.133333,0.066667,0.533333,0.4,0.2,0.4,0.933333,0.4,0.666667,0,0.466667,0,8
D,0.266667,0.4,0.333333,0.333333,0.333333,0.466667,0.533333,0.266667,0.466667,0.4,0.266667,0.533333,0.266667,0.533333,0.333333,5
D,0.266667,0.533333,0.4,0.4,0.333333,0.466667,0.533333,0.4,0.333333,0.666667,0.4,0.333333,0.333333,0.6,0.333333,10
E,0.266667,0.533333,0.266667,0.4,0.266667,0.2,0.4,0.333333,0.6,0.466667,0.466667,0.933333,0,0.533333,0.4,9
B,0.266667,0.466667,0.4,0.333333,0.333333,0.533333,0.4,0.333333,0.4,0.6,0.4,0.466667,0.2,0.533333,0.466667,9
U,0.266667,0.533333,0.333333,0.4,0.2,0.4,0.6,0.333333,0.4,0.466667,0.6,0.6,0.2,0.6,0.066667,8
K,0.466667,0.6,0.666667,0.466667,0.4,0.4,0.533333,0.133333,0.466667,0.666667,0.466667,0.6,0.2,0.533333,0.2,7
P,0.066667,0,0.133333,0.066667,0,0.333333,0.733333,0.466667,0.066667,0.6,0.4,0.266667,0.066667,0.6,0.2,8
D,0.266667,0.666667,0.4,0.533333,0.466667,0.533333,0.466667,0.333333,0.466667,0.4,0.333333,0.4,0.4,0.533333,0.2,7
H,0.133333,0.066667,0.2,0.133333,0.133333,0.533333,0.533333,0.4,0.333333,0.466667,0.4,0.533333,0.2,0.533333,0.2,8
C,0.6,0.933333,0.4,0.533333,0.2,0.333333,0.733333,0.4,0.6,0.8,0.533333,0.466667,0.133333,0.533333,0.4,8
P,0.2,0.4,0.266667,0.266667,0.2,0.333333,0.733333,0.466667,0.2,0.666667,0.466667,0.133333,0.066667,0.666667,0.2,6
C,0.266667,0.466667,0.333333,0.333333,0.333333,0.333333,0.466667,0.266667,0.266667,0.466667,0.4,0.666667,0.4,0.6,0.333333,9
U,0.466667,0.666667,0.466667,0.533333,0.266667,0.266667,0.533333,0.4,0.533333,0.666667,0.666667,0.6,0.2,0.6,0.133333,5
V,0.133333,0.2,0.2,0.133333,0.066667,0.266667,0.8,0.2,0.133333,0.666667,0.733333,0.466667,0.133333,0.733333,0.066667,8
N,0.4,0.466667,0.533333,0.4,0.466667,0.466667,0.533333,0.333333,0.266667,0.466667,0.333333,0.466667,0.466667,0.6,0.4,3
D,0.133333,0.066667,0.133333,0.133333,0.066667,0.4,0.466667,0.6,0.4,0.4,0.4,0.4,0.133333,0.533333,0.2,8
M,0.333333,0.733333,0.4,0.533333,0.266667,0.533333,0.466667,0.8,0.133333,0.4,0.6,0.533333,0.533333,0.4,0,8
W,0.266667,0.266667,0.333333,0.133333,0.2,0.266667,0.733333,0.2,0.133333,0.6,0.6,0.466667,0.4,0.733333,0.066667,6
H,0.466667,0.733333,0.6,0.533333,0.4,0.466667,0.466667,0.4,0.466667,0.466667,0.4,0.4,0.4,0.533333,0.266667,7
N,0.333333,0.733333,0.4,0.533333,0.2,0.466667,0.466667,1,0.133333,0.266667,0.4,0.533333,0.4,0.533333,0,8
S,0.266667,0.333333,0.4,0.2,0.2,0.533333,0.466667,0.133333,0.533333,0.666667,0.333333,0.466667,0.066667,0.533333,0.333333,8
I,0.333333,0.8,0.266667,0.4,0.133333,0.8,0.266667,0.2,0.333333,0.8,0.133333,0.466667,0.133333,0.533333,0.133333,11
L,0.266667,0.733333,0.4,0.533333,0.2,0.266667,0.266667,0.2,0.6,0.333333,0.066667,0.6,0.066667,0.4,0.2,6
Q,0.133333,0.2,0.2,0.266667,0.2,0.533333,0.6,0.4,0.066667,0.333333,0.533333,0.666667,0.2,0.6,0.333333,10
O,0.2,0.333333,0.266667,0.2,0.2,0.533333,0.466667,0.466667,0.333333,0.466667,0.4,0.533333,0.133333,0.533333,0.2,8
F,0.266667,0.533333,0.266667,0.4,0.2,0.066667,0.733333,0.2,0.266667,0.733333,0.733333,0.533333,0,0.533333,0.133333,7
M,0.733333,1,0.733333,0.533333,0.4,0.466667,0.666667,0.266667,0.333333,0.266667,0.333333,0.666667,0.666667,0.733333,0.133333,7
S,0.2,0.4,0.266667,0.266667,0.133333,0.533333,0.466667,0.333333,0.533333,0.333333,0.4,0.533333,0,0.533333,0.6,8
M,0.4,0.533333,0.533333,0.4,0.533333,0.533333,0.6,0.4,0.266667,0.466667,0.466667,0.533333,0.4,0.6,0.4,7
U,0.266667,0.4,0.333333,0.266667,0.2,0.333333,0.6,0.333333,0.4,0.4,0.6,0.666667,0.2,0.6,0.066667,7
L,0.333333,0.8,0.333333,0.4,0.2,0.6,0.2,0.2,0.333333,0.733333,0.266667,0.733333,0.133333,0.533333,0.333333,9
M,0.333333,0.533333,0.466667,0.4,0.4,0.6,0.466667,0.4,0.333333,0.4,0.466667,0.266667,0.666667,0.466667,0.266667,5
L,0.066667,0,0.066667,0.066667,0,0.066667,0.066667,0.333333,0.333333,0,0.066667,0.4,0,0.533333,0,8
I,0.066667,0.2,0.066667,0.133333,0,0.466667,0.466667,0.066667,0.466667,0.466667,0.4,0.6,0,0.533333,0.133333,8
U,0.4,0.533333,0.466667,0.4,0.2,0.2,0.6,0.4,0.533333,0.8,0.8,0.6,0.2,0.6,0.066667,7
I,0.066667,0.133333,0.066667,0.266667,0.066667,0.466667,0.466667,0.066667,0.466667,0.466667,0.4,0.533333,0,0.533333,0.133333,8
X,0.333333,0.733333,0.466667,0.533333,0.266667,0.333333,0.533333,0.133333,0.533333,0.666667,0.733333,0.666667,0.2,0.533333,0.266667,5
A,0.266667,0.666667,0.4,0.466667,0.133333,0.333333,0.266667,0.2,0.133333,0.333333,0.066667,0.466667,0.2,0.466667,0.2,7
M,0.466667,0.466667,0.666667,0.333333,0.466667,0.333333,0.466667,0.2,0.333333,0.666667,0.666667,0.666667,0.733333,0.533333,0.266667,8
J,0.2,0.6,0.266667,0.466667,0.066667,0.8,0.133333,0.666667,0.266667,0.866667,0.4,0.866667,0.066667,0.4,0,8
M,0.266667,0.533333,0.333333,0.4,0.333333,0.466667,0.4,0.4,0.333333,0.466667,0.466667,0.666667,0.466667,0.333333,0.133333,8
A,0.266667,0.466667,0.333333,0.333333,0.333333,0.466667,0.466667,0.466667,0.266667,0.4,0.4,0.6,0.133333,0.533333,0.466667,4
M,0.266667,0.466667,0.466667,0.333333,0.266667,0.266667,0.4,0.266667,0.266667,0.733333,0.733333,0.733333,0.4,0.4,0.133333,7
I,0.066667,0.333333,0.133333,0.266667,0.066667,0.466667,0.466667,0,0.466667,0.866667,0.4,0.533333,0,0.533333,0.066667,8
P,0.266667,0.6,0.4,0.466667,0.266667,0.666667,0.466667,0.2,0.333333,0.8,0.266667,0.333333,0.2,0.533333,0.266667,9
C,0.2,0.4,0.266667,0.266667,0.066667,0.4,0.466667,0.4,0.6,0.4,0.4,0.866667,0.066667,0.466667,0.266667,8
Y,0.2,0.333333,0.266667,0.266667,0.133333,0.266667,0.666667,0.133333,0.466667,0.733333,0.733333,0.4,0.066667,0.733333,0.133333,5
Y,0.4,0.6,0.4,0.266667,0.2,0.466667,0.4,0.266667,0.266667,0.6,0.6,0.333333,0.2,0.666667,0.266667,4
O,0.266667,0.266667,0.4,0.4,0.2,0.4,0.533333,0.6,0.533333,0.466667,0.4,0.4,0.2,0.533333,0.266667,8
Z,0.4,0.6,0.4,0.266667,0.266667,0.6,0.333333,0.266667,0.533333,0.733333,0.266667,0.6,0.2,0.4,0.4,9
R,0.266667,0.333333,0.266667,0.4,0.2,0.4,0.666667,0.666667,0.266667,0.466667,0.266667,0.533333,0.2,0.466667,0.333333,10
L,0.133333,0.266667,0.266667,0.2,0.133333,0.466667,0.2,0.133333,0.466667,0.533333,0.133333,0.666667,0,0.466667,0.133333,8
N,0.066667,0,0.133333,0.066667,0,0.466667,0.466667,0.733333,0,0.333333,0.4,0.533333,0.266667,0.533333,0,8
P,0.2,0.466667,0.333333,0.333333,0.2,0.466667,0.666667,0.2,0.333333,0.866667,0.333333,0.2,0.066667,0.666667,0.2,9
Q,0.2,0.4,0.266667,0.266667,0.2,0.533333,0.333333,0.466667,0.266667,0.4,0.4,0.533333,0.2,0.533333,0.2,8
H,0.333333,0.6,0.466667,0.4,0.4,0.266667,0.6,0.2,0.4,0.666667,0.666667,0.6,0.266667,0.6,0.266667,5
J,0.533333,0.8,0.4,0.6,0.266667,0.666667,0.4,0.133333,0.333333,0.8,0.333333,0.466667,0.133333,0.666667,0.4,12
Z,0.466667,0.933333,0.466667,0.533333,0.333333,0.4,0.466667,0.133333,0.6,0.8,0.466667,0.533333,0.266667,0.4,0.466667,6
S,0.266667,0.4,0.333333,0.333333,0.333333,0.666667,0.466667,0.333333,0.333333,0.466667,0.4,0.6,0.266667,0.533333,0.533333,11
H,0.533333,0.666667,0.533333,0.333333,0.266667,0.6,0.533333,0.266667,0.333333,0.533333,0.2,0.333333,0.4,0.466667,0.266667,8
Z,0.2,0.6,0.266667,0.4,0.2,0.466667,0.466667,0.4,0.733333,0.4,0.4,0.533333,0.066667,0.533333,0.533333,8
W,0.666667,0.666667,0.666667,0.333333,0.266667,0.133333,0.666667,0.266667,0.133333,0.733333,0.8,0.533333,0.533333,0.666667,0,7
D,0.2,0.533333,0.333333,0.4,0.266667,0.666667,0.4,0.2,0.4,0.666667,0.2,0.333333,0.2,0.533333,0.2,8
Y,0.4,0.533333,0.533333,0.733333,0.8,0.533333,0.6,0.266667,0.133333,0.466667,0.533333,0.6,0.266667,0.733333,0.6,8
S,0.2,0.4,0.266667,0.266667,0.266667,0.533333,0.666667,0.333333,0.266667,0.533333,0.333333,0.4,0.2,0.6,0.466667,7
F,0.333333,0.666667,0.533333,0.533333,0.533333,0.666667,0.4,0.133333,0.333333,0.6,0.333333,0.4,0.333333,0.6,0.266667,7
I,0.133333,0.133333,0.066667,0.2,0.066667,0.466667,0.466667,0.066667,0.533333,0.466667,0.4,0.533333,0,0.533333,0.2,8
U,0.4,0.666667,0.6,0.533333,0.8,0.533333,0.533333,0.266667,0.266667,0.4,0.466667,0.533333,0.666667,0.333333,0.6,8
C,0.333333,0.733333,0.266667,0.4,0.2,0.333333,0.6,0.266667,0.266667,0.6,0.466667,0.6,0.2,0.6,0.533333,8
F,0.066667,0.066667,0.133333,0.133333,0.066667,0.4,0.666667,0.266667,0.266667,0.666667,0.533333,0.333333,0.066667,0.6,0.2,7
C,0.2,0.466667,0.266667,0.333333,0.133333,0.333333,0.533333,0.4,0.466667,0.733333,0.533333,0.866667,0.066667,0.6,0.2,8
I,0.133333,0.6,0.133333,0.466667,0.133333,0.466667,0.466667,0,0.6,0.466667,0.4,0.533333,0,0.533333,0.2,8
U,0.533333,0.6,0.6,0.466667,0.333333,0.333333,0.4,0.4,0.6,0.533333,0.4,0.533333,0.333333,0.6,0.333333,2
K,0.333333,0.333333,0.333333,0.533333,0.133333,0.266667,0.4,0.6,0.133333,0.466667,0.466667,0.733333,0.266667,0.466667,0.2,11
X,0.333333,0.6,0.4,0.4,0.333333,0.466667,0.4,0.2,0.333333,0.4,0.4,0.6,0.2,0.466667,0.666667,9
C,0.266667,0.466667,0.333333,0.333333,0.133333,0.333333,0.533333,0.466667,0.666667,0.4,0.466667,0.733333,0.066667,0.466667,0.266667,8
X,0.2,0.066667,0.266667,0.133333,0.133333,0.533333,0.466667,0.2,0.6,0.4,0.4,0.533333,0.2,0.533333,0.4,8
F,0.066667,0.2,0.2,0.133333,0.066667,0.533333,0.6,0.133333,0.333333,0.866667,0.333333,0.333333,0.066667,0.6,0.133333,9
M,0.666667,0.866667,0.8,0.533333,0.4,0.666667,0.133333,0.133333,0.133333,0.6,0.2,0.6,0.466667,0.133333,0.066667,9
W,0.133333,0.066667,0.266667,0.2,0.133333,0.6,0.666667,0.2,0.133333,0.4,0.6,0.466667,0.333333,0.733333,0,8
I,0.133333,0.466667,0.2,0.333333,0.066667,0.533333,0.4,0,0.466667,0.866667,0.4,0.6,0,0.533333,0.066667,8
H,0.133333,0.066667,0.2,0.133333,0.133333,0.466667,0.466667,0.4,0.4,0.466667,0.4,0.533333,0.2,0.533333,0.266667,8
S,0.266667,0.266667,0.333333,0.4,0.2,0.466667,0.333333,0.4,0.6,0.4,0.4,0.733333,0,0.6,0.6,8
F,0.266667,0.533333,0.4,0.6,0.466667,0.466667,0.533333,0.266667,0.266667,0.466667,0.4,0.466667,0.333333,0.6,0.666667,8
Q,0.4,0.6,0.4,0.333333,0.266667,0.8,0.266667,0.2,0.333333,0.666667,0.2,0.533333,0.2,0.6,0.4,12
W,0.4,0.733333,0.4,0.4,0.266667,0.266667,0.6,0.066667,0.2,0.6,0.6,0.533333,0.533333,0.8,0.066667,6
R,0.266667,0.2,0.266667,0.266667,0.133333,0.333333,0.733333,0.533333,0.2,0.466667,0.266667,0.533333,0.133333,0.466667,0.4,11
I,0.066667,0.6,0,0.4,0.066667,0.466667,0.466667,0.333333,0.2,0.466667,0.4,0.533333,0,0.533333,0,8
X,0.266667,0.6,0.4,0.4,0.333333,0.466667,0.466667,0.2,0.6,0.333333,0.4,0.533333,0.2,0.533333,0.4,8
P,0.266667,0.4,0.4,0.266667,0.266667,0.6,0.466667,0.2,0.333333,0.733333,0.266667,0.333333,0.133333,0.6,0.266667,9
D,0.066667,0,0.066667,0.066667,0,0.333333,0.466667,0.466667,0.333333,0.4,0.4,0.4,0.133333,0.533333,0.133333,8
Z,0.133333,0.266667,0.266667,0.2,0.133333,0.466667,0.533333,0.133333,0.6,0.733333,0.466667,0.466667,0.066667,0.533333,0.4,6
B,0.133333,0.2,0.2,0.133333,0.133333,0.533333,0.466667,0.133333,0.333333,0.666667,0.333333,0.466667,0.133333,0.533333,0.2,9
B,0.133333,0.333333,0.266667,0.2,0.2,0.6,0.466667,0.133333,0.4,0.666667,0.333333,0.4,0.133333,0.533333,0.333333,9
Y,0.266667,0.4,0.333333,0.533333,0.466667,0.666667,0.6,0.333333,0.2,0.4,0.466667,0.533333,0.4,0.733333,0.466667,5
A,0.266667,0.6,0.4,0.4,0.133333,0.533333,0.266667,0.2,0.133333,0.466667,0.066667,0.533333,0.2,0.4,0.2,8
F,0.133333,0.066667,0.133333,0.133333,0.066667,0.4,0.666667,0.333333,0.333333,0.666667,0.6,0.333333,0.066667,0.6,0.2,6
M,0.2,0.466667,0.266667,0.333333,0.266667,0.6,0.4,0.333333,0.266667,0.4,0.466667,0.4,0.466667,0.333333,0.133333,6
C,0.466667,0.933333,0.333333,0.533333,0.333333,0.4,0.4,0.266667,0.266667,0.666667,0.6,0.8,0.266667,0.6,0.6,8
N,0.4,0.6,0.6,0.466667,0.266667,0.466667,0.533333,0.2,0.333333,0.666667,0.4,0.466667,0.4,0.6,0.066667,7
P,0.4,0.533333,0.533333,0.4,0.333333,0.333333,0.933333,0.4,0.133333,0.8,0.4,0.133333,0.066667,0.666667,0.2,7
O,0.266667,0.133333,0.333333,0.266667,0.2,0.533333,0.466667,0.533333,0.333333,0.466667,0.4,0.533333,0.133333,0.533333,0.2,8
O,0.266667,0.533333,0.333333,0.4,0.266667,0.466667,0.533333,0.466667,0.266667,0.666667,0.466667,0.6,0.2,0.533333,0.2,7
B,0.333333,0.533333,0.466667,0.4,0.4,0.666667,0.4,0.2,0.4,0.666667,0.266667,0.466667,0.2,0.533333,0.333333,10
G,0.4,0.533333,0.533333,0.4,0.466667,0.466667,0.666667,0.4,0.333333,0.4,0.4,0.533333,0.333333,0.4,0.466667,7
S,0.2,0.666667,0.266667,0.466667,0.266667,0.533333,0.4,0.533333,0.4,0.466667,0.533333,0.666667,0.133333,0.666667,0.6,7
Z,0.4,0.666667,0.4,0.333333,0.2,0.6,0.333333,0.133333,0.533333,0.733333,0.333333,0.6,0.133333,0.6,0.333333,9
H,0.533333,0.733333,0.733333,0.533333,0.4,0.666667,0.4,0.266667,0.466667,0.733333,0.066667,0.466667,0.4,0.533333,0.333333,10
Q,0.266667,0.466667,0.333333,0.533333,0.333333,0.6,0.466667,0.466667,0.2,0.333333,0.466667,0.666667,0.2,0.533333,0.4,10
L,0.2,0.466667,0.266667,0.333333,0.2,0.6,0.2,0.066667,0.466667,0.6,0.133333,0.666667,0,0.4,0.133333,10
Z,0.266667,0.4,0.333333,0.266667,0.2,0.6,0.333333,0.2,0.533333,0.733333,0.266667,0.6,0.133333,0.466667,0.4,10
Q,0.2,0.2,0.266667,0.333333,0.2,0.533333,0.466667,0.466667,0.2,0.333333,0.4,0.6,0.2,0.533333,0.333333,9
Q,0.133333,0.333333,0.2,0.4,0.2,0.6,0.666667,0.4,0.066667,0.2,0.466667,0.733333,0.133333,0.666667,0.333333,11
Y,0.4,0.533333,0.4,0.4,0.266667,0.266667,0.6,0.066667,0.533333,0.733333,0.666667,0.4,0.066667,0.666667,0.133333,4
F,0.066667,0,0.066667,0,0,0.2,0.8,0.266667,0.133333,0.733333,0.533333,0.333333,0,0.533333,0.133333,7
M,0.2,0.466667,0.266667,0.333333,0.266667,0.533333,0.4,0.333333,0.266667,0.466667,0.466667,0.533333,0.466667,0.333333,0.133333,7
U,0.133333,0.066667,0.2,0.066667,0.066667,0.466667,0.333333,0.733333,0.333333,0.466667,0.933333,0.533333,0.2,0.666667,0,8
F,0.2,0.266667,0.2,0.333333,0.066667,0.066667,0.8,0.333333,0.266667,0.733333,0.666667,0.466667,0,0.533333,0.2,6
H,0.266667,0.6,0.4,0.4,0.466667,0.466667,0.533333,0.4,0.466667,0.466667,0.333333,0.533333,0.2,0.533333,0.2,8
F,0.266667,0.666667,0.4,0.533333,0.333333,0.466667,0.6,0.2,0.333333,0.8,0.466667,0.4,0.133333,0.6,0.133333,7
V,0.4,0.533333,0.4,0.4,0.2,0.2,0.8,0.266667,0.266667,0.666667,0.8,0.466667,0.133333,0.666667,0.066667,8
X,0.2,0.266667,0.333333,0.2,0.133333,0.466667,0.533333,0.066667,0.533333,0.666667,0.466667,0.533333,0.133333,0.533333,0.2,7
I,0.066667,0.2,0,0.133333,0,0.466667,0.466667,0.066667,0.466667,0.466667,0.4,0.533333,0,0.533333,0.133333,8
E,0.333333,0.6,0.266667,0.266667,0.133333,0.6,0.4,0.266667,0.266667,0.733333,0.266667,0.666667,0.2,0.533333,0.4,11
E,0.4,0.6,0.533333,0.533333,0.6,0.466667,0.466667,0.333333,0.266667,0.466667,0.466667,0.666667,0.6,0.8,0.733333,12
E,0.266667,0.533333,0.4,0.4,0.266667,0.333333,0.533333,0.333333,0.533333,0.733333,0.666667,0.6,0.2,0.533333,0.333333,5
I,0.266667,0.4,0.4,0.266667,0.2,0.4,0.466667,0.2,0.533333,0.466667,0.4,0.733333,0,0.533333,0.266667,8
X,0.2,0.6,0.266667,0.466667,0.2,0.533333,0.466667,0.266667,0.266667,0.466667,0.4,0.6,0.133333,0.533333,0.266667,8
H,0.333333,0.466667,0.466667,0.333333,0.333333,0.466667,0.466667,0.133333,0.4,0.666667,0.4,0.533333,0.2,0.533333,0.2,7
U,0.133333,0.066667,0.2,0.133333,0.066667,0.466667,0.6,0.333333,0.4,0.466667,0.666667,0.6,0.2,0.6,0,8
H,0.533333,0.666667,0.733333,0.533333,0.6,0.333333,0.533333,0.2,0.466667,0.666667,0.666667,0.6,0.466667,0.733333,0.4,6
S,0.333333,0.533333,0.466667,0.4,0.533333,0.533333,0.333333,0.266667,0.266667,0.6,0.4,0.666667,0.266667,0.533333,0.6,9
O,0.266667,0.666667,0.333333,0.533333,0.2,0.533333,0.466667,0.6,0.466667,0.466667,0.4,0.533333,0.2,0.533333,0.266667,8
Q,0.4,0.466667,0.4,0.6,0.333333,0.466667,0.666667,0.333333,0.2,0.466667,0.666667,0.733333,0.266667,0.666667,0.466667,8
Z,0.4,0.733333,0.466667,0.533333,0.4,0.466667,0.533333,0.2,0.866667,0.6,0.4,0.533333,0,0.533333,0.533333,7
N,0.2,0.333333,0.266667,0.266667,0.2,0.466667,0.533333,0.333333,0.333333,0.466667,0.466667,0.4,0.333333,0.6,0.133333,6
Z,0.066667,0,0.133333,0.066667,0,0.466667,0.466667,0.133333,0.666667,0.533333,0.4,0.533333,0,0.533333,0.4,8
I,0,0.533333,0,0.333333,0,0.466667,0.466667,0.266667,0.266667,0.466667,0.4,0.533333,0,0.533333,0,8
Q,0.333333,0.733333,0.333333,0.4,0.266667,0.733333,0.333333,0.266667,0.4,0.666667,0.266667,0.466667,0.266667,0.6,0.4,12
U,0.6,0.8,0.533333,0.466667,0.2,0.4,0.333333,0.266667,0.4,0.2,0.533333,0.4,0.4,0.466667,0.133333,7
T,0.4,0.533333,0.4,0.4,0.2,0.333333,0.933333,0.333333,0.4,0.8,0.6,0.133333,0.133333,0.8,0.133333,4
C,0.266667,0.6,0.333333,0.4,0.133333,0.4,0.533333,0.466667,0.666667,0.266667,0.4,0.933333,0.066667,0.466667,0.266667,9
I,0.066667,0.333333,0.133333,0.2,0.066667,0.466667,0.466667,0,0.466667,0.866667,0.4,0.533333,0,0.533333,0.066667,8
Z,0.466667,0.533333,0.333333,0.733333,0.333333,0.533333,0.333333,0.333333,0.333333,0.733333,0.466667,0.533333,0.2,0.6,0.666667,7
I,0.066667,0.333333,0,0.466667,0,0.466667,0.466667,0.266667,0.266667,0.466667,0.4,0.533333,0,0.533333,0,8
C,0.2,0.333333,0.266667,0.2,0.133333,0.4,0.466667,0.466667,0.466667,0.533333,0.466667,0.933333,0.133333,0.6,0.266667,10
Y,0.6,0.666667,0.533333,0.533333,0.266667,0.2,0.666667,0.266667,0.466667,0.866667,0.8,0.4,0.133333,0.733333,0.2,6
V,0.466667,0.6,0.333333,0.266667,0.2,0.6,0.466667,0.4,0.266667,0.466667,0.6,0.466667,0.466667,0.8,0.2,7
R,0.333333,0.733333,0.4,0.533333,0.266667,0.4,0.6,0.666667,0.333333,0.4,0.333333,0.533333,0.2,0.533333,0.4,11
Q,0.266667,0.533333,0.4,0.4,0.333333,0.533333,0.266667,0.533333,0.333333,0.4,0.4,0.533333,0.2,0.533333,0.2,8
C,0.133333,0.066667,0.133333,0.133333,0.066667,0.4,0.533333,0.4,0.466667,0.533333,0.466667,0.866667,0.066667,0.6,0.2,10
M,0.6,0.666667,0.866667,0.533333,0.666667,0.2,0.533333,0.266667,0.333333,0.666667,0.733333,0.733333,0.8,0.533333,0.4,6
Q,0.333333,0.8,0.333333,0.4,0.266667,0.666667,0.333333,0.266667,0.4,0.733333,0.266667,0.533333,0.2,0.533333,0.533333,11
Y,0.2,0.2,0.266667,0.066667,0.066667,0.266667,0.666667,0.133333,0.466667,0.666667,0.666667,0.333333,0.066667,0.666667,0.2,4
T,0.2,0.333333,0.333333,0.266667,0.266667,0.4,0.533333,0.333333,0.4,0.533333,0.533333,0.533333,0.2,0.666667,0.4,7
E,0.333333,0.733333,0.333333,0.533333,0.2,0.2,0.533333,0.4,0.8,0.466667,0.4,1,0,0.533333,0.466667,6
